Region,Original_crop,Crop_scientific_name,Crop_component,Variable,Units,Value,Primary_reference_of_dataset,Reference_where_data_were_collated,Website_of_source_of_collated_data,Table_in_reference,,,,,,,,,,,,
World,Flax,Linum usitatissum,Crop_products,Percentage_dry_matter_as_ash,Percentage,4,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Hemp,Cannabis sativa,Crop_products,Percentage_dry_matter_as_ash,Percentage,3,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Canola,Brassica napus,Crop_products,Percentage_dry_matter_as_ash,Percentage,4,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sesame,Sesamum indicum,Crop_products,Percentage_dry_matter_as_ash,Percentage,7,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Barley,Hordeum vulgare,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.75,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Rice,Oryza sativa,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.75,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Rye,Secale cereale,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.72,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Wheat,Triticum esculentum,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.71,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Oat,Avena sativa,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.7,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for C3 cereals,,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.73,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sorghum,Sorghum vulgare,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.7,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Popcorn,Zea mays praecox,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.69,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Corn,Zea  mays,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.64,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for C4 cereals,,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.68,,"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,"Bean, lima",Phaseolus vulgaris,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Chickpea,Cicer arietinum—kabuli,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Cowpea,Vigna unguiculata,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.66,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Faba bean,Vicia faba,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.66,Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Field pea,Pisum sativum,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.66,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Pigeon pea,Cajanus cajan,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.66,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Chickpea,Cicer arietinum—desi,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.65,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,"Bean, mung",Phaseolus aureus,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.64,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lentil,Lens culinaris,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.63,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus angustifolius,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.59,"Perry et al.
(1986) and  Petterson and Mackintosh (1994)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus cosentinii,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.59,"Perry et al.
(1986)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Vetch,Vicia sativa,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.59,Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus albus,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.56,"Perry et al.
(1986) and  Petterson and Mackintosh (1994)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus luteus,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.56,"Perry et al.
(1986)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Soybean,Glycine max,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.5,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Peanut,Arachis hypogaea,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.43,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for legumes,,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.61,,"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Cotton,Gossypium hirsutum,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.52,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Safflower,Carthamus tinctorius,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.52,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sunflower,Helianthus annus,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.51,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Flax,Linum usitatissum,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.46,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Hemp,Cannabis sativa,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.44,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Canola,Brassica napus,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.43,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sesame,Sesamum indicum,Crop_products,Biomass_productivity_g_per_g,Grams per gram,0.42,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Barley,Hordeum vulgare,Crop_products,Nitrogen_requirement_of_crop_mg_per_g,Milligrams per gram,11,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Rice,Oryza sativa,Crop_products,Nitrogen_requirement_of_crop_mg_per_g,Milligrams per gram,9,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Rye,Secale cereale,Crop_products,Nitrogen_requirement_of_crop_mg_per_g,Milligrams per gram,15,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Wheat,Triticum esculentum,Crop_products,Nitrogen_requirement_of_crop_mg_per_g,Milligrams per gram,15,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Oat,Avena sativa,Crop_products,Nitrogen_requirement_of_crop_mg_per_g,Milligrams per gram,14,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for C3 cereals,,Crop_products,Nitrogen_requirement_of_crop_mg_per_g,Milligrams per gram,13,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sorghum,Sorghum vulgare,Crop_products,Nitrogen_requirement_of_crop_mg_per_g,Milligrams per gram,13,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
